"","ABI","Curso","Turno","Materia","Conceito","CPFEncrypted","Posmateria","StatusFinal","TempoPermanencia"
"11430","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MS","49",0,"FORMATURA",6
"11431","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","MM","49",3,"FORMATURA",6
"11432","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MS","49",-2,"FORMATURA",6
"11433","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MS","49",2,"FORMATURA",6
"11434","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 1","SS","49",5,"FORMATURA",6
"11435","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","49",0,"FORMATURA",6
"11436","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","MM","49",3,"FORMATURA",6
"11437","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","PROBABILIDADE E ESTATISTICA","MM","49",-2,"FORMATURA",6
"11438","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 2","SS","49",6,"FORMATURA",6
"11439","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MM","49",3,"FORMATURA",6
"11440","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","49",-3,"FORMATURA",6
"11441","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","MM","49",3,"FORMATURA",6
"11442","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","49",-4,"FORMATURA",6
"11443","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE MULTIVARIADA 1","MS","49",4,"FORMATURA",6
"11444","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","49",1,"FORMATURA",6
"11445","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","MS","49",5,"FORMATURA",6
"11446","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","MM","49",4,"FORMATURA",6
"11447","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MS","49",-1,"FORMATURA",6
"11448","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MM","49",2,"FORMATURA",6
"11449","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MM","49",0,"FORMATURA",6
"11450","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","PLANEJAMENTO E PESQUISA 1","MM","49",4,"FORMATURA",6
"11451","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ALGEBRA LINEAR","MM","49",3,"FORMATURA",6
"11452","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","49",-3,"FORMATURA",6
"11453","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNICAS DE AMOSTRAGEM","MM","49",4,"FORMATURA",6
"11454","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","49",-2,"FORMATURA",6
"11455","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","49",2,"FORMATURA",6
"11456","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","Inconcluído","526",2,"NÃO FORMATURA",4
"11457","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","526",1,"NÃO FORMATURA",4
"11458","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","526",2,"NÃO FORMATURA",4
"11459","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","526",2,"NÃO FORMATURA",4
"11460","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","526",1,"NÃO FORMATURA",4
"11461","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","339",3,"NÃO FORMATURA",3
"11462","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","Inconcluído","339",3,"NÃO FORMATURA",3
"11463","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","339",2,"NÃO FORMATURA",3
"11464","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","339",1,"NÃO FORMATURA",3
"11465","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","339",3,"NÃO FORMATURA",3
"11466","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","Inconcluído","339",2,"NÃO FORMATURA",3
"11467","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","339",1,"NÃO FORMATURA",3
"11468","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","339",2,"NÃO FORMATURA",3
"11469","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","436",3,"Ativo",10
"11470","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","436",7,"Ativo",10
"11471","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","Inconcluído","436",6,"Ativo",10
"11472","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","436",3,"Ativo",10
"11473","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","Inconcluído","436",7,"Ativo",10
"11474","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","Inconcluído","436",5,"Ativo",10
"11475","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","436",4,"Ativo",10
"11476","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","436",4,"Ativo",10
"11477","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","436",9,"Ativo",10
"11478","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","Inconcluído","436",7,"Ativo",10
"11479","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MM","436",9,"Ativo",10
"11480","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","436",5,"Ativo",10
"11481","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","436",1,"Ativo",10
"11482","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","436",3,"Ativo",10
"11483","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MM","436",6,"Ativo",10
"11484","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","436",1,"Ativo",10
"11485","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","436",6,"Ativo",10
"11486","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MM","436",7,"Ativo",10
"11487","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","436",2,"Ativo",10
"11488","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","SS","436",4,"Ativo",10
"11489","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","436",2,"Ativo",10
"11490","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","Inconcluído","436",2,"Ativo",10
"11491","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","MM","589",6,"Ativo",10
"11492","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","589",3,"Ativo",10
"11493","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MM","589",4,"Ativo",10
"11494","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","589",2,"Ativo",10
"11495","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","Inconcluído","589",5,"Ativo",10
"11496","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MS","589",5,"Ativo",10
"11497","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","589",2,"Ativo",10
"11498","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","589",2,"Ativo",10
"11499","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MS","589",1,"Ativo",10
"11500","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MS","589",6,"Ativo",10
"11501","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MM","589",4,"Ativo",10
"11502","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MS","589",1,"Ativo",10
"11503","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MM","589",4,"Ativo",10
"11504","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","MM","589",3,"Ativo",10
"11505","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","589",2,"Ativo",10
"11506","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MS","589",3,"Ativo",10
"11507","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MS","503",1,"FORMATURA",9
"11508","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MS","503",1,"FORMATURA",9
"11509","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","SS","503",4,"FORMATURA",9
"11510","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","MS","503",6,"FORMATURA",9
"11511","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TRABALHO DE CONCLUSAO DE CURSO 1","SS","503",8,"FORMATURA",9
"11512","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MS","503",4,"FORMATURA",9
"11513","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","503",3,"FORMATURA",9
"11514","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MM","503",3,"FORMATURA",9
"11515","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE MULTIVARIADA 1","MM","503",7,"FORMATURA",9
"11516","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TRABALHO DE CONCLUSAO DE CURSO 2","SS","503",9,"FORMATURA",9
"11517","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","SS","503",2,"FORMATURA",9
"11518","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","503",2,"FORMATURA",9
"11519","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","PLANEJAMENTO E PESQUISA 1","MS","503",7,"FORMATURA",9
"11520","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","MM","503",8,"FORMATURA",9
"11521","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","503",2,"FORMATURA",9
"11522","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MM","503",5,"FORMATURA",9
"11523","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","MS","503",4,"FORMATURA",9
"11524","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","SS","503",6,"FORMATURA",9
"11525","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","503",2,"FORMATURA",9
"11526","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","MS","503",6,"FORMATURA",9
"11527","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MS","503",5,"FORMATURA",9
"11528","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNICAS DE AMOSTRAGEM","MS","503",7,"FORMATURA",9
"11529","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","503",3,"FORMATURA",9
"11530","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","406",3,"NÃO FORMATURA",8
"11531","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","Inconcluído","406",3,"NÃO FORMATURA",8
"11532","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","406",3,"NÃO FORMATURA",8
"11533","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","SS","406",1,"NÃO FORMATURA",8
"11534","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","406",1,"NÃO FORMATURA",8
"11535","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","805",2,"NÃO FORMATURA",2
"11536","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","Inconcluído","805",2,"NÃO FORMATURA",2
"11537","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","805",2,"NÃO FORMATURA",2
"11538","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MS","805",1,"NÃO FORMATURA",2
"11539","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","805",1,"NÃO FORMATURA",2
"11540","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","FINANCAS 1","MM","196",8,"Ativo",10
"11541","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A CONTABILIDADE","Inconcluído","196",3,"Ativo",10
"11542","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TEORIA E ANALISE DAS ORGANIZACOES","MM","196",6,"Ativo",10
"11543","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A CIENCIA POLITICA","SS","196",9,"Ativo",10
"11544","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","196",3,"Ativo",10
"11545","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","196",1,"Ativo",10
"11546","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","COMPORTAMENTO HUMANO NO TRABALHO","MS","196",6,"Ativo",10
"11547","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A CIENCIA POLITICA","Inconcluído","196",7,"Ativo",10
"11548","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOLOGIA CIENTIFICA APLICADA","SS","196",7,"Ativo",10
"11549","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ADMINISTRACAO DE MARKETING","MS","196",9,"Ativo",10
"11550","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INSTITUICOES DE DIREITO PUBLICO E PRIVADO","MM","196",5,"Ativo",10
"11551","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","196",3,"Ativo",10
"11552","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO FINANCEIRO","MM","196",7,"Ativo",10
"11553","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTABILIDADE GERAL 1","Inconcluído","196",5,"Ativo",10
"11554","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","GESTAO DE PESSOAS EM ORGANIZACOES","MS","196",7,"Ativo",10
"11555","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INSTITUICOES DE DIREITO PUBLICO E PRIVADO","MM","196",5,"Ativo",10
"11556","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","196",3,"Ativo",10
"11557","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE DE DECISOES 1","SS","196",8,"Ativo",10
"11558","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","196",3,"Ativo",10
"11559","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","FINANCAS 1","MM","196",8,"Ativo",10
"11560","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ADMINISTRACAO","MM","196",5,"Ativo",10
"11561","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A CONTABILIDADE","Inconcluído","196",3,"Ativo",10
"11562","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTABILIDADE GERAL 1","Inconcluído","196",5,"Ativo",10
"11563","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ADMINISTRACAO","MM","196",5,"Ativo",10
"11564","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","196",4,"Ativo",10
"11565","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA APLICADA","Inconcluído","196",5,"Ativo",10
"11566","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","196",1,"Ativo",10
"11567","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","196",3,"Ativo",10
"11568","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","196",2,"Ativo",10
"11569","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ECONOMIA","MM","196",1,"Ativo",10
"11570","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","LOGISTICA EMPRESARIAL","SS","196",9,"Ativo",10
"11571","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","MACROECONOMIA APLICADA","MS","196",9,"Ativo",10
"11572","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ADMINISTRACAO","Inconcluído","196",2,"Ativo",10
"11573","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A CIENCIA POLITICA","Inconcluído","196",7,"Ativo",10
"11574","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","LOGISTICA EMPRESARIAL","SS","196",9,"Ativo",10
"11575","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO FINANCEIRO","MM","196",7,"Ativo",10
"11576","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA APLICADA","Inconcluído","196",5,"Ativo",10
"11577","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA APLICADA","MS","196",6,"Ativo",10
"11578","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","MICROECONOMIA APLICADA","MS","196",7,"Ativo",10
"11579","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE ORGANIZACIONAL, SISTEMAS E METODOS","MS","196",9,"Ativo",10
"11580","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOLOGIA CIENTIFICA APLICADA","SS","196",7,"Ativo",10
"11581","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ADMINISTRACAO DE MARKETING","MS","196",9,"Ativo",10
"11582","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MS","196",1,"Ativo",10
"11583","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","196",2,"Ativo",10
"11584","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","GESTAO DE PESSOAS EM ORGANIZACOES","MS","196",7,"Ativo",10
"11585","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE DE DECISOES 1","SS","196",8,"Ativo",10
"11586","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","196",3,"Ativo",10
"11587","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE ORGANIZACIONAL, SISTEMAS E METODOS","MS","196",9,"Ativo",10
"11588","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MS","196",2,"Ativo",10
"11589","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TEORIA E ANALISE DAS ORGANIZACOES","MM","196",6,"Ativo",10
"11590","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA APLICADA","MS","196",6,"Ativo",10
"11591","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MS","196",1,"Ativo",10
"11592","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","196",2,"Ativo",10
"11593","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A CIENCIA POLITICA","SS","196",9,"Ativo",10
"11594","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A CONTABILIDADE","MM","196",6,"Ativo",10
"11595","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","MICROECONOMIA APLICADA","MS","196",7,"Ativo",10
"11596","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A CONTABILIDADE","MM","196",6,"Ativo",10
"11597","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","196",4,"Ativo",10
"11598","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MS","196",2,"Ativo",10
"11599","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","196",2,"Ativo",10
"11600","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ECONOMIA","MM","196",1,"Ativo",10
"11601","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","MACROECONOMIA APLICADA","MS","196",9,"Ativo",10
"11602","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","COMPORTAMENTO HUMANO NO TRABALHO","MS","196",6,"Ativo",10
"11603","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ADMINISTRACAO","Inconcluído","196",2,"Ativo",10
"11604","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","66",1,"Transfer�ncia",5
"11605","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","66",3,"Transfer�ncia",5
"11606","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","66",4,"Transfer�ncia",5
"11607","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","66",2,"Transfer�ncia",5
"11608","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MM","66",4,"Transfer�ncia",5
"11609","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","SS","66",3,"Transfer�ncia",5
"11610","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","MATEMATICA PARA AGRONEGOCIO","SS","66",0,"Transfer�ncia",5
"11611","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","MM","66",4,"Transfer�ncia",5
"11612","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","66",2,"Transfer�ncia",5
"11613","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","66",2,"Transfer�ncia",5
"11614","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MS","66",1,"Transfer�ncia",5
"11615","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","66",2,"Transfer�ncia",5
"11616","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ALGEBRA LINEAR","MM","66",4,"Transfer�ncia",5
"11617","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","66",3,"Transfer�ncia",5
"11618","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MS","66",4,"Transfer�ncia",5
"11619","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","774",-5,"NÃO FORMATURA",3
"11620","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","774",2,"NÃO FORMATURA",3
"11621","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ECONOMIA ESTATISTICA","MS","774",-2,"NÃO FORMATURA",3
"11622","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","SS","774",1,"NÃO FORMATURA",3
"11623","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ESTATISTICA ECONOMICA","MS","774",-4,"NÃO FORMATURA",3
"11624","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA APLICADA","MM","774",-6,"NÃO FORMATURA",3
"11625","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","774",2,"NÃO FORMATURA",3
"11626","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","774",2,"NÃO FORMATURA",3
